_id,BIN,SumAREA,WMeanAREA,MaxAREA,MaxVIEWS,MaxSOLAR,WMeanVIEWS,WMeanSOLAR,WMeanCOMPACTNESS,MaxWIDTH,HEIGHTROOF,YEAR,NAME,BBL,LandUseString,ASPECT,SUBWAY800,SUBWAY400,SBIN
14268,1038459,6560.6,1312.12,1313.2,2.1,2.61,19,0.64,0.84,20.54,45.16,1910,,1013240124,MIXED,SIDEBLOCK,3,0,S1038459
14269,1038460,7776.92,1555.38,1555.38,1.75,2.15,16.72,0.59,0.82,20.47,42.62,1915,,1013240029,MIXED,CORNERBLOCK,3,3,S1038460
14270,1038461,9262.34,1543.76,1544.62,2.08,0.95,28.51,0.43,0.78,18.54,74.93,1902,,1013240129,MIXED,SIDEBLOCK,3,3,S1038461
14271,1038462,9668.67,1933.84,1948.27,0.88,0.38,14.18,0.13,0.76,20.93,62.12,1910,,1013240131,MIXED,SIDEBLOCK,3,3,S1038462
14272,1038463,5863.63,1465.94,1466.58,0.34,0,8.94,0,0.65,15.81,39.49,1900,,1013240137,MIXED,SIDEBLOCK,3,3,S1038463
14273,1038464,320457.45,17634.93,20365.3,9.91,2.58,115.55,1.1,0.94,105.31,267.844824,1964,,1013250001,COMMERCIAL,ENDBLOCK,4,3,S1038464
14274,1038465,76542.09,5887.85,5887.85,3.82,2.69,61.98,1.5,0.99,65.12,133.616414,1958,,1013257503,MIXED,SIDEBLOCK,3,3,S1038465
14275,1038467,23212.35,5803.14,5812.51,1.01,1.09,26.63,0.49,0.95,58.53,39.86,1910,,1013250015,OTHER,SIDEBLOCK,3,3,S1038467
14276,1038468,18083.35,3616.67,3616.67,0.76,0,15.23,0,0.9,37.43,62.05,1920,,1013250017,OTHER,SIDEBLOCK,3,3,S1038468
14277,1038469,18059.13,2579.89,2602.17,2.88,1.4,30.35,0.34,0.84,30.84,69.09,1913,,1013250019,RESIDENTIAL,SIDEBLOCK,3,3,S1038469
14278,1038470,7532.04,1506.41,1506.95,1.17,1.11,17.06,0.46,0.91,24.93,56.51,1900,,1013250020,RESIDENTIAL,SIDEBLOCK,3,3,S1038470
14279,1038471,9988.9,2497.22,2497.22,0.68,1.27,15.42,0.42,0.81,26.28,37.57,1910,,1013250021,COMMERCIAL,SIDEBLOCK,3,3,S1038471
14280,1038472,150329.92,9961.45,14095.33,10.98,5.36,121.59,1.48,0.92,97.08,226.132673,1960,,1013250024,RESIDENTIAL,CORNERBLOCK,3,3,S1038472
14281,1038473,6092.37,1523.63,1550,0.34,0.32,8.43,0.29,0.85,22.38,47.03,1901,,1013250028,MIXED,SIDEBLOCK,3,3,S1038473
14282,1038474,6775.88,1355.18,1356.25,1.85,0.79,16.12,0.28,0.83,20.47,47.12,1900,,1013250029,MIXED,SIDEBLOCK,3,3,S1038474
14283,1038475,5963.2,1490.8,1490.8,0.3,0.21,8.33,0.21,0.85,22.38,46.99,1900,,1013250030,MIXED,SIDEBLOCK,3,3,S1038475
14284,1038476,5618.76,1404.69,1404.69,4.79,0.16,53.29,0.16,0.84,20.47,47.59,1900,,1013250031,MIXED,CORNERBLOCK,3,3,S1038476
14285,1038477,19590.3,4897.68,4908.34,1.04,0.45,20.78,0.19,0.94,49.34,50.6,1910,Turtle Bay Music School,1013250032,OTHER,SIDEBLOCK,3,3,S1038477
14286,1038478,7330.22,2443.41,2443.41,0.37,0.08,10,0.04,0.8,24.57,28.64,1951,,1013250034,RESIDENTIAL,SIDEBLOCK,3,3,S1038478
14287,1038479,9563.73,1912.85,1932.12,1.84,1.17,21.93,0.39,0.76,23.69,61.07,1900,,1013250035,RESIDENTIAL,SIDEBLOCK,3,3,S1038479
14288,1038480,18509.82,3702.03,3708.16,0.9,1.17,19.02,0.25,0.57,46.23,51.44,1913,,1013250036,RESIDENTIAL,SIDEBLOCK,3,3,S1038480
14289,1038482,19821.72,3303.66,3309.9,0.95,1.38,20.3,0.56,0.92,39.24,57.99,1921,,1013250043,RESIDENTIAL,SIDEBLOCK,4,3,S1038482
14290,1038483,5704.87,1901.66,1905.21,0.43,0.58,11.8,0.39,0.77,20.54,37.5,1900,,1013250044,MIXED,SIDEBLOCK,4,3,S1038483
14291,1038484,23648.29,3941.42,3961.12,1.53,2.86,24.69,1.17,0.9,39.44,78.611108,1900,,1013257504,MIXED,SIDEBLOCK,4,3,S1038484
14292,1038485,7836.12,1959.03,1959.03,0.44,0.12,11.77,0.05,0.77,20.54,48.79,1900,,1013250047,COMMERCIAL,SIDEBLOCK,4,3,S1038485
14293,1038488,4746.88,1186.72,1186.72,0.28,0.21,7.69,0.21,0.78,18.44,46.59,1900,,1013250130,MIXED,SIDEBLOCK,3,3,S1038488
14294,1038489,5952.44,1488.11,1496.18,0.38,0,8.45,0,0.66,14.86,42.71,1926,,1013250131,MIXED,SIDEBLOCK,3,3,S1038489
14295,1038490,2895.49,1447.74,1453.13,0.2,0,5.56,0,0.66,14.3,24.95,1963,,1013250132,COMMERCIAL,SIDEBLOCK,3,3,S1038490
14296,1038491,52963.77,3783.19,3788.89,5.97,1.82,76.67,0.83,0.9,39.24,145.79,1984,,1013257501,MIXED,SIDEBLOCK,4,3,S1038491
14297,1038517,704499.95,23463.04,25028.76,32.67,4.76,294.68,2.54,0.95,141.93,390.33,1982,,1013260001,COMMERCIAL,ENDBLOCK,4,3,S1038517
14298,1038518,19073.63,4768.41,4768.41,0.98,0.45,23.99,0.22,0.99,59.45,46.5,1940,,1013260007,OTHER,SIDEBLOCK,4,3,S1038518
14299,1038519,106056.71,11784.1,11840.29,4,4.64,55.11,1.13,1,99.87,80.94,1990,,1013260010,RESIDENTIAL,SIDEBLOCK,3,3,S1038519
14300,1038524,19590.3,3918.06,3918.06,1.15,1.64,19.53,0.71,0.91,40.58,60.2,1924,,1013260015,OTHER,SIDEBLOCK,3,3,S1038524
14301,1038525,3718.93,929.79,936.46,0.68,1.5,10.99,0.38,0.8,15.42,40.69,1899,,1013260017,RESIDENTIAL,SIDEBLOCK,3,3,S1038525
14302,1038526,2787.85,696.96,699.65,0.6,1.38,10.57,0.46,0.87,15.42,40.69,1899,,1013260018,RESIDENTIAL,SIDEBLOCK,3,3,S1038526
14303,1038527,8966.33,1793.27,1797.57,0.56,0.4,12.5,0.23,0.87,24.77,57.11,1965,,1013260019,RESIDENTIAL,SIDEBLOCK,3,3,S1038527
14304,1038528,9014.77,1802.95,1802.95,1.33,2,19.76,0.62,0.87,24.77,52.35,1960,,1013260020,RESIDENTIAL,SIDEBLOCK,3,3,S1038528
14305,1038529,12947.68,2157.95,2174.31,3.02,1.77,44.59,0.74,0.76,22.57,60.66,1920,,1013260021,MIXED,CORNERBLOCK,3,3,S1038529
14306,1038530,6716.67,2239.11,2257.73,0.74,0.12,13.88,0.11,0.84,26.05,39.04,1900,,1013260022,COMMERCIAL,SIDEBLOCK,3,3,S1038530
14307,1038531,15446.2,5148.8,5166.67,1.04,0.55,22.4,0.38,0.95,51.9,25.81,1968,,1013260023,COMMERCIAL,SIDEBLOCK,3,3,S1038531
14308,1038532,14297.15,2042.45,2061.29,8.71,2.62,62,0.94,0.74,27.53,68.11,1900,,1013260029,MIXED,SIDEBLOCK,4,3,S1038532
14309,1038533,7588.55,1897.14,1905.21,1.71,2.12,23.71,0.6,0.74,19.85,42.26,1900,,1013260030,MIXED,SIDEBLOCK,4,3,S1038533
14310,1038534,3939.59,984.9,984.9,0.34,0.4,9.57,0.15,0.9,19.85,40.11,1910,,1013260031,COMMERCIAL,SIDEBLOCK,4,3,S1038534
14311,1038535,3530.56,882.64,882.64,0.34,0.88,9.5,0.41,0.79,17.26,41.14,1902,,1013260032,OTHER,SIDEBLOCK,4,3,S1038535
14312,1038536,18034.91,3606.98,3616.67,6.09,2.37,55.38,1,0.92,39.8,60.75,1920,,1013260033,MIXED,SIDEBLOCK,4,3,S1038536
14313,1038537,4504.69,1126.23,1135.59,0.33,0.22,9.05,0.07,0.8,18.7,50.03,1900,,1013260034,RESIDENTIAL,SIDEBLOCK,4,3,S1038537
14314,1038538,7082.65,1770.66,1770.66,0.3,0.04,8.01,0.01,0.77,19.85,48.99,1900,,1013260035,MIXED,SIDEBLOCK,4,3,S1038538
14315,1038539,8691.85,1738.37,1738.37,0.6,2.39,10.38,0.48,0.76,19.65,46.9,1926,,1013260036,MIXED,SIDEBLOCK,4,3,S1038539
14316,1038540,17696.17,2528.55,2604.86,2.86,4.56,33.73,1.05,0.79,34.48,66.79,1900,,1013260037,MIXED,SIDEBLOCK,4,3,S1038540
14317,1038541,7620.84,1905.21,1905.21,0.34,0,9.42,0,0.77,20.73,42.4,1900,,1013260038,MIXED,SIDEBLOCK,4,3,S1038541
14318,1038542,7211.81,1802.95,1802.95,0.27,0,7.56,0,0.76,19.85,42.4,1900,,1013260039,MIXED,SIDEBLOCK,4,3,S1038542
14319,1038543,7491.67,1872.92,1872.92,0.53,0.52,11.52,0.22,0.77,20.54,41.4,1900,,1013260040,MIXED,SIDEBLOCK,4,3,S1038543
14320,1038544,6738.2,1684.55,1689.93,0.52,1.29,11.92,0.6,0.81,21.29,40.46,1925,,1013260041,MIXED,SIDEBLOCK,4,3,S1038544
14321,1038545,2435.33,608.81,610.85,0.78,2.5,11.28,0.67,0.85,13.75,39.73,1899,,1013260117,RESIDENTIAL,SIDEBLOCK,3,3,S1038545
14322,1038546,6108.51,1018.05,1022.57,0.95,0.76,14.95,0.43,0.78,15.42,61.04,1930,,1013260118,RESIDENTIAL,SIDEBLOCK,3,3,S1038546
14323,1038548,3858.86,1929.43,1932.12,0.3,0,8.46,0,0.74,19.65,23.7,1900,,1013260140,COMMERCIAL,SIDEBLOCK,4,3,S1038548
14324,1038549,500470.22,14876.03,16853.58,39.37,4.49,324.24,2.09,1.03,94.13,464.42,1986,Lipstick Building,1013270001,COMMERCIAL,ENDBLOCK,4,3,S1038549
14325,1038550,193185.1,14860.43,14870.33,5.14,4.21,64.41,1.67,0.94,92.75,121,1957,,1013277501,MIXED,SIDEBLOCK,4,3,S1038550
14326,1038551,21750.83,3107.22,3115.83,2.28,4.03,27.29,1.3,0.79,40.91,67.17,1920,,1013270011,OTHER,SIDEBLOCK,4,3,S1038551
14327,1038552,11668.07,1944.71,1959.03,1.38,3.42,16.71,0.87,0.76,24.87,54.929826,1904,,1013270013,MIXED,SIDEBLOCK,4,3,S1038552
14328,1038553,11872.58,1978.73,1991.32,1.45,3.62,16.99,0.92,0.76,24.93,54.798415,1904,,1013270014,MIXED,SIDEBLOCK,4,3,S1038553
14329,1038554,11890.45,1981.74,1988.63,1.27,2.5,16.2,0.65,0.76,25.3,54.732709,1904,,1013270015,MIXED,SIDEBLOCK,4,3,S1038554
14330,1038555,14065.73,2009.4,2020.92,3.18,3.26,38.44,0.82,0.68,24.77,70.79,1904,,1013270016,MIXED,SIDEBLOCK,4,3,S1038555
14331,1038556,13910.62,1987.23,1991.32,5.37,2.7,58.89,0.95,0.68,24.57,70.79,1900,,1013270017,MIXED,SIDEBLOCK,4,3,S1038556
14332,1038557,3164.59,791.15,791.15,7.28,1,61.53,0.63,0.88,16.9,41.4,1900,,1013270018,MIXED,SIDEBLOCK,4,3,S1038557
14333,1038558,10204.18,2040.84,2045.14,4.17,2.04,41.82,0.61,0.75,22.38,49.13,1900,,1013270020,OTHER,SIDEBLOCK,4,3,S1038558
14334,1038559,4711.25,1570.45,1571.53,0.89,0.61,24.89,0.35,0.92,25.85,36.54,1900,,1013270021,MIXED,CORNERBLOCK,4,3,S1038559
14335,1038560,4057.99,1014.5,1014.5,0.88,0.75,11.64,0.39,0.82,16.6,51.2,1909,,1013270022,MIXED,SIDEBLOCK,3,3,S1038560
14336,1038561,9687.51,3229.17,3234.55,0.51,0.72,14.23,0.38,0.81,35.4,37.189341,1964,,1013270023,COMMERCIAL,SIDEBLOCK,4,3,S1038561
14337,1038562,291193.1,6823.45,8861.38,56.98,5.58,394.32,2.35,0.94,93.77,423.163193,1990,,1013277502,MIXED,CORNERBLOCK,4,3,S1038562
14338,1038563,39264.02,9816.03,9816.68,1.23,1,28.73,0.41,1,97.97,35.454331,1925,,1013270029,OTHER,SIDEBLOCK,4,3,S1038563
14339,1038564,11113.73,1852.25,1856.77,1.75,1.5,21.19,0.45,0.88,25.85,53.650652,1900,,1013270033,RESIDENTIAL,SIDEBLOCK,4,3,S1038564
14340,1038565,10790.81,1798.43,1802.95,0.48,0.55,10.56,0.22,0.87,24.93,53.322348,1900,,1013270034,RESIDENTIAL,SIDEBLOCK,4,3,S1038565
14341,1038566,41171.92,4574.66,4574.66,3.6,1.62,47.25,0.82,0.95,49.54,117.2,1920,,1013270035,COMMERCIAL,SIDEBLOCK,4,3,S1038566
14342,1038567,183470.68,13105.05,13110.43,5.6,4.47,44.78,0.61,0.96,87.24,122.56,1962,,1013270037,RESIDENTIAL,SIDEBLOCK,4,3,S1038567
14343,1038568,14504.36,2900.87,2900.87,0.96,0.71,16.32,0.2,0.95,39.07,42.93,1904,,1013270120,MIXED,SIDEBLOCK,3,3,S1038568
14344,1038569,4305.56,1076.39,1076.39,0.62,0.47,9.98,0.35,0.83,18.54,44.08,1910,,1013270122,MIXED,SIDEBLOCK,3,3,S1038569
14345,1038570,1282514.59,50814.65,76961.88,39.84,4.3,284.76,1.69,0.89,199.28,428.38,1967,,1013280001,COMMERCIAL,ENDBLOCK,4,3,S1038570
14346,1038571,7696.19,1539.24,1539.24,0.63,0.33,13.57,0.28,0.92,25.3,43.262673,1900,,1013280017,RESIDENTIAL,SIDEBLOCK,4,3,S1038571
14347,1038572,7507.82,1501.56,1501.56,0.74,0.22,16.06,0.17,0.91,24.93,43.288318,1900,,1013280018,RESIDENTIAL,SIDEBLOCK,4,3,S1038572
14348,1038573,7373.27,1474.65,1474.65,1.37,0.61,19.27,0.22,0.91,24.57,44.519247,1900,,1013280019,RESIDENTIAL,SIDEBLOCK,4,3,S1038573
14349,1038574,7440.55,1488.11,1496.18,1.13,0.67,19.25,0.23,0.91,25.13,46.083423,1900,,1013280020,RESIDENTIAL,SIDEBLOCK,4,3,S1038574
14350,1038575,372005.77,12130.48,12292.37,13.19,5.5,188.52,1.47,0.87,79.99,266.4,1977,,1013280021,RESIDENTIAL,ENDBLOCK,4,3,S1038575
14351,1038576,66905.71,4778.96,4779.17,3.76,1.1,60.81,0.43,1,63.58,119.9,1963,,1013280030,RESIDENTIAL,SIDEBLOCK,4,3,S1038576
14352,1038577,1444902.88,30291.77,39223.65,80.93,9,823.26,2.16,0.91,153.44,583.92,1970,,1013290001,COMMERCIAL,ENDBLOCK,4,3,S1038577
14353,1038578,177243.76,3642.93,4440.11,63.39,8,449.59,2.39,0.95,49.54,432.66,2001,,1013297501,MIXED,SIDEBLOCK,4,3,S1038578
14354,1038579,394487.46,19135.85,22049.85,15.92,7.12,127.27,0.81,0.88,122.7,246.9,0,,1013290017,OTHER,MIDBLOCK,4,0,S1038579
14355,1038580,6264.59,1044.1,1044.1,6.68,0.73,108.43,0.29,0.9,20.18,54.36,1900,,1013290021,MIXED,CORNERBLOCK,4,3,S1038580
14356,1038581,5072.49,1014.5,1014.5,1.09,0,16.25,0,0.89,20.28,53.31,1900,,1013290021,MIXED,CORNERBLOCK,4,3,S1038581
14357,1038582,5468.06,1367.02,1367.02,0.55,0.06,13.42,0.04,0.85,20.37,43.13,1900,,1013290023,MIXED,SIDEBLOCK,4,0,S1038582
14358,1038583,5898.62,1474.65,1474.65,0.5,0.26,12.9,0.14,0.86,22.21,45.02,1900,,1013290024,MIXED,SIDEBLOCK,4,0,S1038583
14359,1038584,10812.34,2162.47,2163.54,2.85,2.21,25.5,0.59,0.82,24.02,49.43,1912,,1013290025,MIXED,SIDEBLOCK,4,0,S1038584
14360,1038585,8697.23,2174.31,2174.31,0.47,0.15,13.08,0.13,0.76,22.28,48.38,1912,,1013290026,MIXED,SIDEBLOCK,4,0,S1038585
14361,1038586,12566.85,2513.37,2513.37,3.33,1.92,32.68,0.48,0.8,25.75,46.56,1912,,1013290027,MIXED,SIDEBLOCK,4,0,S1038586
14362,1038587,30946.21,6189.24,6189.24,5.83,0,57.24,0,1,78.18,58.51,1910,,1013290035,RESIDENTIAL,SIDEBLOCK,4,3,S1038587
14363,1038588,11764.94,2352.99,2357.29,1.17,1.23,22.66,0.66,0.93,33.43,40.95,1912,,1013290121,MIXED,SIDEBLOCK,4,0,S1038588
14364,1038589,5446.53,1361.63,1361.63,0.49,0.11,12.33,0.08,0.85,20.37,45.05,1900,,1013290123,MIXED,SIDEBLOCK,4,0,S1038589
14365,1038590,449371.3,21398.63,21398.63,6.79,1.39,29.08,0.48,0.78,124.93,185.59,1960,,1013300004,RESIDENTIAL,ENDBLOCK,4,2,S1038590
14366,1038591,100136.56,7152.61,7174.14,2.52,1,47.61,0.17,0.86,82.51,116.4,1960,,1013300007,RESIDENTIAL,SIDEBLOCK,4,3,S1038591
14367,1038592,35036.49,5005.21,5005.21,11.04,0.52,95.77,0.26,0.94,49.34,73.11,1930,,1013300011,COMMERCIAL,SIDEBLOCK,4,0,S1038592
14368,1038594,175021.01,8751.05,8751.05,3.93,2.18,77.45,1.03,1,92.49,182.21,1970,,1013300038,RESIDENTIAL,SIDEBLOCK,4,2,S1038594
14369,1038595,137347.36,5494,5521.88,17.83,4.38,128.57,0.82,0.95,56.4,269.59,2004,,1013307501,MIXED,SIDEBLOCK,4,2,S1038595
14370,1038597,120910.89,5495.94,5516.5,10.71,6.55,94.77,1.64,0.92,74.21,192.241664,1931,,1013310014,RESIDENTIAL,SIDEBLOCK,4,0,S1038597
14371,1038598,116676.59,5833.82,5834.03,6.54,3.47,122.43,1.98,0.99,65.32,162.825001,1960,,1013310017,RESIDENTIAL,SIDEBLOCK,4,0,S1038598
14372,1038599,2394.97,1197.48,1197.48,2.09,0.12,57.54,0.12,0.86,20.47,18.4,1900,,1013310021,COMMERCIAL,CORNERBLOCK,4,0,S1038599
14373,1038600,6189.24,1237.85,1237.85,3.47,1.82,45.68,0.42,0.86,20.47,43.83,1901,,1013310022,MIXED,SIDEBLOCK,4,0,S1038600
14374,1038601,5780.21,1156.04,1157.12,3.29,1.82,29,0.38,0.85,18.73,43.83,1901,,1013310023,MIXED,SIDEBLOCK,4,0,S1038601
14375,1038602,6216.15,1243.23,1243.23,3.22,2.12,24.28,0.44,0.86,20.54,44.83,1901,,1013310024,MIXED,SIDEBLOCK,4,0,S1038602
14376,1038603,11840.29,2368.06,2368.06,3.19,2.76,29.76,0.7,0.98,38.88,45.86,1912,,1013310025,MIXED,SIDEBLOCK,4,0,S1038603
14377,1038604,5015.98,1253.99,1253.99,0.31,0.29,8.78,0.16,0.87,20.54,44.43,1901,,1013310027,MIXED,SIDEBLOCK,4,2,S1038604
14378,1038605,4995.1,1248.83,1249.26,1.41,0.41,37.6,0.22,0.87,20.54,43.43,1901,,1013310028,MIXED,CORNERBLOCK,4,2,S1038605
14379,1038606,14692.72,2098.96,2098.96,4.21,4.28,48.59,1.23,0.75,20.93,68.18,1904,,1013310029,COMMERCIAL,SIDEBLOCK,4,2,S1038606
14380,1038607,7798.45,1949.67,1953.65,0.36,0,9.85,0,0.76,20.54,43.04,1904,,1013310030,MIXED,SIDEBLOCK,4,2,S1038607
14381,1038608,13353.26,2225.54,2235.55,0.92,1.03,16.05,0.33,0.66,27.17,69.35,1904,,1013310031,MIXED,SIDEBLOCK,4,2,S1038608
14382,1038609,15730.47,2247.18,2260.74,2.88,1.33,25.62,0.19,0.64,27.89,69.82,1955,,1013310032,MIXED,SIDEBLOCK,4,2,S1038609
14383,1038610,7577.79,1894.45,1894.45,0.31,0,8.54,0,0.73,19.29,43.7,1901,,1013310033,MIXED,SIDEBLOCK,4,2,S1038610
14384,1038611,8002.96,2000.79,2002.09,0.31,0,8.68,0,0.75,20.21,43.7,1901,,1013310034,MIXED,SIDEBLOCK,4,2,S1038611
14385,1038612,9063.2,1812.64,1819.1,0.61,0.13,10.09,0.03,0.78,20.54,53.501479,1910,,1013310035,MIXED,SIDEBLOCK,4,2,S1038612
14386,1038613,125786.94,8385.83,8395.84,11.11,0.02,54.73,0,0.95,87.63,121.028109,1959,,1013310039,MIXED,SIDEBLOCK,4,2,S1038613
14387,1038614,9547.58,1909.52,1910.59,0.58,0,9.85,0,0.77,20.73,43.588778,1953,,1013310043,MIXED,SIDEBLOCK,4,2,S1038614
14388,1038615,13110.43,2622.09,2626.39,0.62,0,9.88,0,0.76,34.15,44.190662,1909,,1013310044,MIXED,SIDEBLOCK,4,2,S1038615
14389,1038618,6537.78,1307.6,1311.9,3.11,2.29,24.35,0.5,0.88,22.28,43.81,1910,,1013310124,MIXED,SIDEBLOCK,4,0,S1038618
14390,1038619,4811.46,1202.87,1202.87,0.29,0.24,8.11,0.18,0.86,20.47,44.45,1910,,1013310126,MIXED,SIDEBLOCK,4,0,S1038619
14391,1038620,9230.04,1846.01,1846.01,3.01,3.74,37.86,0.82,0.77,20.37,45.59,1900,,1013310127,MIXED,SIDEBLOCK,4,2,S1038620
14392,1038621,9256.95,1851.39,1851.39,1.42,2.24,14.16,0.51,0.73,18.54,61.193421,1900,,1013310128,MIXED,SIDEBLOCK,4,2,S1038621
14393,1038622,7599.31,1899.83,1899.83,1.27,0.17,14.86,0.04,0.75,20.01,66.86723,1901,,1013310129,MIXED,SIDEBLOCK,4,2,S1038622
14394,1038623,457476.51,31864.48,34971.91,14.35,2.12,111.82,0.69,0.85,173.1,228.52,1963,,1013320001,COMMERCIAL,ENDBLOCK,4,2,S1038623
14395,1038624,34735.11,4962.16,4962.16,0.92,0.94,17.64,0.35,0.94,49.54,63.56,1950,,1013320010,COMMERCIAL,SIDEBLOCK,4,2,S1038624
14396,1038625,10763.9,2152.78,2158.16,0.35,0.17,9.73,0.07,0.82,25.13,53.24,1900,,1013320012,MIXED,SIDEBLOCK,4,2,S1038625
14397,1038626,13810.08,2301.64,2308.86,0.6,1.33,11.71,0.26,0.82,25.13,53.36,1901,,1013320013,MIXED,SIDEBLOCK,4,2,S1038626
14398,1038627,13734.74,2289.16,2298.09,1.67,1.32,20.71,0.3,0.79,23.85,62.94,2001,,1013320014,MIXED,SIDEBLOCK,4,2,S1038627
14399,1038628,17254.53,2464.93,2464.93,3,2.68,29.83,0.64,0.81,25.3,70.83,1920,,1013320015,MIXED,SIDEBLOCK,4,2,S1038628
14400,1038629,12386.56,2477.31,2491.84,0.59,1.04,13.03,0.36,0.78,30.09,58.16,1930,,1013320016,MIXED,SIDEBLOCK,4,2,S1038629
14401,1038630,3589.76,1196.62,1200.17,0.31,0.17,8.64,0.07,0.8,17.42,35.438617,1900,,1013320017,MIXED,SIDEBLOCK,4,2,S1038630
14402,1038631,9744.02,1948.8,1959.03,0.6,0.27,12.49,0.13,0.71,24.93,57.24,1904,,1013320018,RESIDENTIAL,SIDEBLOCK,4,2,S1038631
14403,1038632,9830.13,1966.03,1983.25,1.04,1.32,13.69,0.42,0.73,24.05,58.08,1904,,1013320019,RESIDENTIAL,SIDEBLOCK,4,2,S1038632
14404,1038633,11840.29,2368.06,2368.06,1.07,0.96,13.59,0.38,0.78,23.69,50.2,1910,,1013320020,RESIDENTIAL,SIDEBLOCK,4,2,S1038633
14405,1038634,554868.28,19133.37,19181.27,37.51,2.7,458.92,1.68,0.81,122.38,305.53,1983,,1013320029,MIXED,ENDBLOCK,4,2,S1038634
14406,1038635,48286.86,6898.15,6899.66,4.04,1.09,50.69,0.36,1,74.9,85.15,1926,,1013320031,INDUSTRIAL,SIDEBLOCK,4,2,S1038635
14407,1038636,9633.69,1926.74,1926.74,0.3,0.12,8.06,0.02,0.74,19.65,58.53,1900,,1013320034,MIXED,SIDEBLOCK,4,2,S1038636
14408,1038637,10594.37,2118.87,2125.87,0.37,0.13,10.37,0.03,0.82,27.36,57.53,1904,,1013320035,RESIDENTIAL,SIDEBLOCK,4,2,S1038637
14409,1038638,11008.78,2201.76,2209.29,0.59,0.25,12.35,0.06,0.83,28.71,58.53,1904,,1013320036,MIXED,SIDEBLOCK,4,2,S1038638
14410,1038639,8000.27,2666.76,2666.76,1.41,0.15,34.62,0.15,0.79,25.95,29.31,1903,,1013320045,OTHER,CORNERBLOCK,4,2,S1038639
14411,1038640,9429.18,2357.29,2357.29,1.02,0.15,28.46,0.12,0.76,22.28,44.43,1902,,1013320046,OTHER,SIDEBLOCK,4,2,S1038640
14412,1038641,7534.73,1883.68,1883.68,0.88,0.08,24.56,0.08,0.7,18.54,44.39,1900,,1013320047,OTHER,SIDEBLOCK,4,2,S1038641
14413,1038642,8726.83,2181.95,2195.84,0.3,0.11,7.97,0.1,0.72,23.85,48.99,1912,,1013320048,COMMERCIAL,SIDEBLOCK,4,2,S1038642
14414,1038643,7898.01,1974.53,1980.56,0.34,0.64,9.17,0.47,0.75,21.92,44.02,1912,,1013320120,MIXED,SIDEBLOCK,4,2,S1038643
14415,1038644,12916.68,2152.78,2152.78,1.36,0.12,31.3,0.12,0.74,20.47,56.93,1900,,1013320147,MIXED,SIDEBLOCK,4,2,S1038644
14416,1038645,423333.42,20158.74,20182.31,17.5,2.37,193.17,1.24,0.73,118.34,189.67,1963,,1013330001,RESIDENTIAL,CORNERBLOCK,3,0,S1038645
14417,1038646,567170.13,37811.32,37866.11,12.51,4.17,325.94,1.73,0.65,171.65,138.4,1955,Tudor Garden Apts.,1013330018,RESIDENTIAL,ENDBLOCK,3,0,S1038646
14418,1038647,473288.68,18203.48,18277.1,45.3,3.88,984.14,3.56,0.93,93.21,293.4,1930,Windsor Tower,1013330023,RESIDENTIAL,FULLBLOCK,3,0,S1038647
14419,1038648,5976.87,2988.49,3000.65,1.13,0.22,30.31,0.22,1,50.36,12.06,1951,,1013330049,COMMERCIAL,CORNERBLOCK,3,0,S1038648
14420,1038649,2389.59,796.53,796.53,0.8,0,17.34,0,0.86,16.34,39.539094,1910,,1013330149,MIXED,SIDEBLOCK,3,0,S1038649
14421,1038650,164652.69,11155.06,12981.26,5.27,3.9,62.11,0.62,0.85,68.11,223.76,1964,,1013340001,COMMERCIAL,ENDBLOCK,3,3,S1038650
14422,1038651,266153.57,11089.72,11129.87,19.69,7.38,164.96,1.5,0.74,71.23,234.81,1930,Tudor Hotel,1013340005,COMMERCIAL,MIDBLOCK,3,0,S1038651
14423,1038652,113785.19,10344.22,10397.93,5.56,4.07,88.84,0.73,0.94,72.77,107.6,1929,,1013340010,RESIDENTIAL,SIDEBLOCK,3,0,S1038652
14424,1038653,28423.37,4737.3,4757.64,2.15,0.3,51.78,0.17,0.7,63.65,69.26,1926,,1013340013,RESIDENTIAL,SIDEBLOCK,3,0,S1038653
14425,1038654,3202.26,800.62,801.91,4.4,0.36,67.91,0.36,0.89,17.26,45.81,1916,,1013340016,RESIDENTIAL,SIDEBLOCK,3,0,S1038654
14426,1038655,204485.9,9592.25,9881.26,42.18,8.67,892.22,2.33,0.74,54.33,256.72,1928,Tudor Tower,1013340022,RESIDENTIAL,ENDBLOCK,3,0,S1038655
14427,1038656,140664.15,4824.06,5873.75,54.83,9,379.48,2.17,0.63,74.61,364.49,1929,Woodstock Tower,1013340041,RESIDENTIAL,CORNERBLOCK,3,0,S1038656
14428,1038657,32141.01,6428.2,6436.81,1.52,0,27.19,0,0.92,70.67,63.46,1928,,1013340046,OTHER,SIDEBLOCK,3,3,S1038657
14429,1038658,272662.18,14455.81,15758.35,21.98,7.87,134.8,1.37,0.88,78.9,215.51,1957,,1013357501,COMMERCIAL,ENDBLOCK,3,3,S1038658
14430,1038659,363227.81,30268.95,30278.85,11.6,2.31,159.39,1.42,1,170.24,155.35,1966,Ford Foundation,1013350005,COMMERCIAL,ENDBLOCK,3,0,S1038659
